Location,Date,Division,Grade,Pounds,Tons,Units,Check_Num,Receipt,Invoice,Notes,Filename
Fort Gillem,7/10/2017,11,[ 11 ]  OCC,40160,20.08,,,141131,2351716,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/10/2017,11,[ 11 ]  OCC,41760,20.88,,,140645,2327595,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/11/2017,11,[ 11 ]  OCC,41760,20.88,,,140649,2341295,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/13/2017,11,[ 11 ]  OCC,38220,19.11,,,141144,2354025,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/1/2017,11,[ 11 ]  OCC,39420,19.71,,,140608,AU07177259,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/10/2017,11,[ 11 ]  OCC,40220,20.11,,,141141,2354022,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/3/2017,11,[ 11 ]  OCC,42220,21.11,,,140638,2327587,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/15/2017,11,[ 11 ]  OCC,38280,19.14,,,141099,AU07177292,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/6/2017,11,[ 11 ]  OCC,38680,19.34,,,140907,2351707,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/5/2017,11,[ 11 ]  OCC,39080,19.54,,,140657,AU07177386,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/9/2017,11,[ 11 ]  OCC,40280,20.14,,,141154,2354036,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/16/2017,11,[ 11 ]  OCC,40280,20.14,,,141149,2354030,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/3/2017,11,[ 11 ]  OCC,41880,20.94,,,140611,AU07177262,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/14/2017,11,[ 11 ]  OCC,37540,18.77,,,141094,AU07177280,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/12/2017,11,[ 11 ]  OCC,39940,19.97,,,140879,AU07177286,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/10/2017,11,[ 11 ]  OCC,40340,20.17,,,141151,2354033,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/3/2017,11,[ 11 ]  OCC,41140,20.57,,,140633,2327582,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/3/2017,11,[ 11 ]  OCC,41140,20.57,,,140650,AU07177379,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/1/2017,11,[ 11 ]  OCC,36400,18.2,,,140613,AU07177264,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/5/2017,11,[ 11 ]  OCC,39200,19.6,,,140643,2327593,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/8/2017,11,[ 11 ]  OCC,36400,18.2,,,140876,AU07177277,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/12/2017,11,[ 11 ]  OCC,39200,19.6,,,140662,AU07177499,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/13/2017,11,[ 11 ]  OCC,36800,18.4,,,141157,2354039,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/15/2017,11,[ 11 ]  OCC,34400,17.2,,,141096,AU07177287,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/5/2017,11,[ 11 ]  OCC,42860,21.43,,,140647,2341292,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/7/2017,11,[ 11 ]  OCC,39260,19.63,,,140646,2327596,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/2/2017,11,[ 11 ]  OCC,37260,18.63,,,140884,2327579,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/7/2017,11,[ 11 ]  OCC,42980,21.49,,,140641,2327590,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/12/2017,11,[ 11 ]  OCC,40980,20.49,,,141153,2354035,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/3/2017,11,[ 11 ]  OCC,40580,20.29,,,140635,2327584,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/16/2017,11,[ 11 ]  OCC,40180,20.09,,,141378,2354031,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/13/2017,11,[ 11 ]  OCC,38580,19.29,,,141145,2354026,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/8/2017,11,[ 11 ]  OCC,42240,21.12,,,140912,2351714,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/16/2017,11,[ 11 ]  OCC,41040,20.52,,,141182,2360948,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/11/2017,11,[ 11 ]  OCC,40240,20.12,,,141159,2354041,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/15/2017,11,[ 11 ]  OCC,37840,18.92,,,141170,2358124,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/4/2017,11,[ 11 ]  OCC,40300,20.15,,,140629,2327575,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/3/2017,11,[ 11 ]  OCC,39100,19.55,,,140883,2327576,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/16/2017,11,[ 11 ]  OCC,39100,19.55,,,141148,2354029,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/5/2017,11,[ 11 ]  OCC,42360,21.18,,,140640,2327589,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/7/2017,11,[ 11 ]  OCC,39960,19.98,,,140908,2351708,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/7/2017,11,[ 11 ]  OCC,37160,18.58,,,140644,2327594,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/9/2017,11,[ 11 ]  OCC,41620,20.81,,,140909,2351709,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/13/2017,11,[ 11 ]  OCC,40820,20.41,,,141155,2354037,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/9/2017,11,[ 11 ]  OCC,40020,20.01,,,141129,2351711,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/5/2017,11,[ 11 ]  OCC,39620,19.81,,,140634,2327583,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/13/2017,11,[ 11 ]  OCC,39620,19.81,,,141147,2354028,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/5/2017,11,[ 11 ]  OCC,41280,20.64,,,140631,2327578,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/4/2017,11,[ 11 ]  OCC,40880,20.44,,,140630,2327577,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/7/2017,11,[ 11 ]  OCC,40880,20.44,,,141130,2351712,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/12/2017,11,[ 11 ]  OCC,40880,20.44,,,141152,2354034,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/7/2017,11,[ 11 ]  OCC,43340,21.67,,,140913,2351717,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/11/2017,11,[ 11 ]  OCC,41400,20.7,,,141162,2354044,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/16/2017,11,[ 11 ]  OCC,40200,20.1,,,141143,2354024,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,7/13/2017,11,[ 11 ]  OCC,38600,19.3,,,141161,2354043,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 8 15 17 payment.xls
Fort Gillem,9/16/2017,11,[ 11 ]  OCC,40700,20.35,,,143205,2467280,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/16/2017,11,[ 11 ]  OCC,39740,19.87,,,143211,2467287,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/16/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143211,2467287,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/16/2017,11,[ 11 ]  OCC,41020,20.51,,,142968,AU09178058,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/16/2017,11,[ 11 ]  OCC,41420,20.71,,,142969,AU09178060,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/16/2017,11,[ 11 ]  OCC,45380,22.69,,,143182,AU09178061,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/16/2017,11,[ 11 ]  OCC,42020,21.01,,,143011,AU09178420,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/16/2017,11,[ 11 ]  OCC,41220,20.61,,,143012,AU09178421,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/16/2017,11,[ 11 ]  OCC,40820,20.41,,,143013,AU09178422,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/16/2017,11,[ 11 ]  OCC,40820,20.41,,,143216,AU09178423,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/16/2017,11,[ 11 ]  OCC,42060,21.03,,,143021,AU09178436,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/17/2017,11,[ 11 ]  OCC,37480,18.74,,,143200,2465419,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/17/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143200,2465419,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/17/2017,11,[ 11 ]  OCC,39220,19.61,,,143206,2467282,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/17/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143206,2467282,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/17/2017,11,[ 11 ]  OCC,40080,20.04,,,143213,2467289,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/17/2017,11,[ 11 ]  OCC,37440,18.72,,,143265,2473147,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/17/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143265,2473147,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/17/2017,11,[ 11 ]  OCC,41260,20.63,,,143014,AU09178424,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/18/2017,11,[ 11 ]  OCC,40280,20.14,,,143198,2465411,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/18/2017,11,[ 11 ]  OCC,38560,19.28,,,143256,2473133,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/18/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143256,2473133,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/18/2017,11,[ 11 ]  OCC,38760,19.38,,,143268,2473150,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/18/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143268,2473150,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/18/2017,11,[ 11 ]  OCC,37700,18.85,,,143270,2473152,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/18/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143270,2473152,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/18/2017,11,[ 11 ]  OCC,40100,20.05,,,142970,AU09178062,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/18/2017,11,[ 11 ]  OCC,40580,20.29,,,143016,AU09178426,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/18/2017,11,[ 11 ]  OCC,40980,20.49,,,143019,AU09178430,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/18/2017,11,[ 11 ]  OCC,42220,21.11,,,143020,AU09178431,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/18/2017,11,[ 11 ]  OCC,11560,5.78,,,300104958,,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/19/2017,11,[ 11 ]  OCC,39500,19.75,,,143266,2473148,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/19/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143266,2473148,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/19/2017,11,[ 11 ]  OCC,36380,18.19,,,143267,2473149,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/19/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143267,2473149,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/19/2017,11,[ 11 ]  OCC,41820,20.91,,,143017,AU09178427,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/19/2017,11,[ 11 ]  OCC,41800,20.9,,,143018,AU09178428,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/19/2017,11,[ 11 ]  OCC,7920,3.96,,,300104959,,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 11 ]  OCC,38680,19.34,,,143204,2467279,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143204,2467279,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 11 ]  OCC,39420,19.71,,,143210,2467286,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143210,2467286,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 11 ]  OCC,34980,17.49,,,143212,2467288,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143212,2467288,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 11 ]  OCC,40860,20.43,,,143269,2473151,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 11 ]  OCC,39020,19.51,,,143276,2473158,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143276,2473158,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 11 ]  OCC,40400,20.2,,,143277,2473159,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 11 ]  OCC,37760,18.88,,,143178,AU09178045,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 11 ]  OCC,39900,19.95,,,143015,AU09178425,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 11 ]  OCC,39980,19.99,,,143222,AU09178437,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 11 ]  OCC,40820,20.41,,,143022,AU09178438,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 11 ]  OCC,38180,19.09,,,143023,AU09178439,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 11 ]  OCC,38180,19.09,,,143033,AU09178484,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/20/2017,11,[ 11 ]  OCC,6490,3.245,,,300104960,,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/21/2017,11,[ 11 ]  OCC,41100,20.55,,,143257,2473134,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/21/2017,11,[ 11 ]  OCC,41500,20.75,,,143258,2473135,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/21/2017,11,[ 11 ]  OCC,38380,19.19,,,143271,2473153,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/21/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143271,2473153,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/21/2017,11,[ 11 ]  OCC,37300,18.65,,,143272,2473154,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/21/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143272,2473154,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/21/2017,11,[ 11 ]  OCC,39060,19.53,,,143274,2473156,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/21/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143274,2473156,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/21/2017,11,[ 11 ]  OCC,40480,20.24,,,143217,AU09178429,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/21/2017,11,[ 11 ]  OCC,41100,20.55,,,143218,AU09178432,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/21/2017,11,[ 11 ]  OCC,44900,22.45,,,143224,AU09178442,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/21/2017,11,[ 11 ]  OCC,36980,18.49,,,143331,AU09178487,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/21/2017,11,[ 11 ]  OCC,37980,18.99,,,143240,AU09178489,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/21/2017,11,[ 11 ]  OCC,8020,4.01,,,300104961,,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/21/2017,11,[ 11 ]  OCC,6920,3.46,,,300105176,,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/22/2017,11,[ 11 ]  OCC,37400,18.7,,,143259,2473136,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/22/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143259,2473136,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/22/2017,11,[ 11 ]  OCC,38100,19.05,,,143261,2473138,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/22/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143261,2473138,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/22/2017,11,[ 11 ]  OCC,38640,19.32,,,143264,2473145,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/22/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143264,2473145,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/22/2017,11,[ 11 ]  OCC,38340,19.17,,,143273,2473155,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/22/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143273,2473155,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/22/2017,11,[ 11 ]  OCC,39980,19.99,,,143275,2473157,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/22/2017,11,[ 11 ]  OCC,40560,20.28,,,143179,AU09178055,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/22/2017,11,[ 11 ]  OCC,40160,20.08,,,143181,AU09178059,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/22/2017,11,[ 11 ]  OCC,37780,18.89,,,143219,AU09178433,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/23/2017,11,[ 11 ]  OCC,37180,18.59,,,143260,2473137,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/23/2017,11,[ 935 ]  FREIGHT OUT CHARGEBACK,0,0,,,143260,2473137,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
Fort Gillem,9/23/2017,11,[ 11 ]  OCC,38020,19.01,,,143263,2473142,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 31 17 payment.xls
